year,riskgrp,reg,tla,age_desc,ben_1524,count,emp_info_1yr,emp_place_1yr,emp_skill_1yr,emp_ws_1yr,emp_other_1yr,emp_1yr,emp_info_5yr,emp_place_5yr,emp_skill_5yr,emp_ws_5yr,emp_other_5yr,emp_5yr,emp_ys_1yr,emp_ysneetyts_1yr,emp_ysypypp_1yr,emp_ys_5yr,emp_ysneetyts_5yr,emp_ysypypp_5yr,x_gender_desc
2015,3,Waikato Region,West Ward,15-19,1,84,0,0,0,0,0,66,0,0,0,0,0,75,63,0,63,75,33,72,All
2015,3,Waikato Region,West Ward,15-19,1,84,0,0,0,0,0,63,0,0,0,0,0,75,66,0,63,75,33,69,Female
2015,3,Waikato Region,West Ward,20-24,0,63,0,0,0,0,0,0,24,0,0,0,0,36,0,0,0,18,15,0,All
2015,3,Waikato Region,West Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2015,3,Waikato Region,West Ward,20-24,0,30,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,Male
2015,3,Waikato Region,West Ward,20-24,1,60,0,0,0,0,0,0,24,0,0,0,0,36,0,0,0,18,12,0,All
2015,3,Waikato Region,West Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2015,3,Waikato Region,West Ward,20-24,1,30,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,Male
2015,3,Wellington Region,Carterton District,15-19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Carterton District,15-19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Carterton District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Carterton District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Carterton District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Carterton District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Carterton District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Carterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Carterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Carterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Eastern Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Eastern Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Eastern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Eastern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Eastern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Eastern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Eastern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Eastern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Eastern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Eastern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Kapiti Coast District,15-19,0,33,0,0,0,0,0,15,0,0,0,0,0,18,15,0,12,18,0,15,All
2015,3,Wellington Region,Kapiti Coast District,15-19,0,33,0,0,0,0,0,15,0,0,0,0,0,18,15,0,12,18,0,15,Female
2015,3,Wellington Region,Kapiti Coast District,15-19,1,21,0,0,0,0,0,15,0,0,0,0,0,15,12,0,12,15,0,15,All
2015,3,Wellington Region,Kapiti Coast District,15-19,1,18,0,0,0,0,0,12,0,0,0,0,0,18,15,0,12,15,0,15,Female
2015,3,Wellington Region,Kapiti Coast District,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Kapiti Coast District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Kapiti Coast District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Kapiti Coast District,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Kapiti Coast District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Kapiti Coast District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Lambton Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Lambton Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lambton Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Lambton Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lambton Ward,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Lambton Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lambton Ward,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Lambton Ward,20-24,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Lambton Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lambton Ward,20-24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Lower Hutt City,15-19,0,129,0,0,15,0,0,69,0,0,18,0,0,72,69,18,63,72,33,66,All
2015,3,Wellington Region,Lower Hutt City,15-19,0,126,0,0,18,0,0,69,0,0,15,0,0,72,69,15,63,72,33,66,Female
2015,3,Wellington Region,Lower Hutt City,15-19,1,81,0,0,15,0,0,60,0,0,18,0,0,69,63,0,60,66,24,63,All
2015,3,Wellington Region,Lower Hutt City,15-19,1,81,0,0,18,0,0,63,0,0,18,0,0,66,60,0,60,66,24,66,Female
2015,3,Wellington Region,Lower Hutt City,20-24,0,33,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,All
2015,3,Wellington Region,Lower Hutt City,20-24,0,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lower Hutt City,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Lower Hutt City,20-24,1,36,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,All
2015,3,Wellington Region,Lower Hutt City,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2015,3,Wellington Region,Lower Hutt City,20-24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Masterton District,15-19,0,42,0,0,0,0,0,24,0,0,0,0,0,24,21,12,21,24,18,21,All
2015,3,Wellington Region,Masterton District,15-19,0,42,0,0,0,0,0,24,0,0,0,0,0,24,21,15,18,24,18,24,Female
2015,3,Wellington Region,Masterton District,15-19,1,30,0,0,0,0,0,24,0,0,0,0,0,24,21,12,21,24,15,24,All
2015,3,Wellington Region,Masterton District,15-19,1,30,0,0,0,0,0,21,0,0,0,0,0,21,21,12,21,21,15,24,Female
2015,3,Wellington Region,Masterton District,20-24,0,21,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,All
2015,3,Wellington Region,Masterton District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Masterton District,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Masterton District,20-24,1,21,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,All
2015,3,Wellington Region,Masterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Masterton District,20-24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Northern Ward,15-19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Northern Ward,15-19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Northern Ward,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Northern Ward,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Northern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Northern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Northern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Northern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Northern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Northern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Onslow-Western Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Onslow-Western Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Onslow-Western Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Onslow-Western Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Onslow-Western Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Onslow-Western Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Onslow-Western Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Onslow-Western Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Onslow-Western Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Onslow-Western Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Porirua City,15-19,0,90,0,0,0,0,0,39,0,0,0,0,0,42,39,0,36,42,15,42,All
2015,3,Wellington Region,Porirua City,15-19,0,87,0,0,0,0,0,39,0,0,0,0,0,42,39,0,39,42,15,39,Female
2015,3,Wellington Region,Porirua City,15-19,1,57,0,0,0,0,0,39,0,0,0,0,0,42,39,0,39,42,12,39,All
2015,3,Wellington Region,Porirua City,15-19,1,54,0,0,0,0,0,39,0,0,0,0,0,42,39,0,39,42,15,39,Female
2015,3,Wellington Region,Porirua City,20-24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Porirua City,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Porirua City,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Porirua City,20-24,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Porirua City,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Porirua City,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,South Wairarapa District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,South Wairarapa District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,South Wairarapa District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,South Wairarapa District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,South Wairarapa District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,South Wairarapa District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,South Wairarapa District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,South Wairarapa District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,South Wairarapa District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,South Wairarapa District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Southern Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Southern Ward,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Southern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Southern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Southern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Southern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Southern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Southern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,Wellington Region,Southern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Southern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Upper Hutt City,15-19,0,39,0,0,0,0,0,21,0,0,0,0,0,24,21,0,21,24,0,21,All
2015,3,Wellington Region,Upper Hutt City,15-19,0,39,0,0,0,0,0,21,0,0,0,0,0,24,21,0,21,21,0,24,Female
2015,3,Wellington Region,Upper Hutt City,15-19,1,24,0,0,0,0,0,18,0,0,0,0,0,21,21,0,21,21,0,21,All
2015,3,Wellington Region,Upper Hutt City,15-19,1,24,0,0,0,0,0,21,0,0,0,0,0,21,18,0,18,21,0,21,Female
2015,3,Wellington Region,Upper Hutt City,20-24,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2015,3,Wellington Region,Upper Hutt City,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Upper Hutt City,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,Wellington Region,Upper Hutt City,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2015,3,Wellington Region,Upper Hutt City,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,Wellington Region,Upper Hutt City,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,West Coast Region,Buller District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Buller District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Buller District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Buller District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Buller District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Buller District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Buller District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Buller District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Grey District,15-19,0,21,0,0,0,0,0,12,0,0,0,0,0,15,12,0,0,12,0,12,All
2015,3,West Coast Region,Grey District,15-19,0,21,0,0,0,0,0,12,0,0,0,0,0,12,12,0,0,12,0,12,Female
2015,3,West Coast Region,Grey District,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,12,All
2015,3,West Coast Region,Grey District,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,12,Female
2015,3,West Coast Region,Grey District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Grey District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Grey District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,West Coast Region,Grey District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Grey District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Grey District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,3,West Coast Region,Westland District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Westland District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,3,West Coast Region,Westland District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,3,West Coast Region,Westland District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2015,4,Auckland Region,Albany Ward,15-19,0,156,0,0,0,0,0,36,0,0,0,0,0,51,36,33,0,51,48,15,All
2015,4,Auckland Region,Albany Ward,15-19,0,159,0,0,0,0,0,36,0,0,0,0,0,51,33,30,0,51,48,15,Male
2015,4,Auckland Region,Albany Ward,15-19,1,24,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,18,0,All
2015,4,Auckland Region,Albany Ward,15-19,1,24,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,15,0,Male
2015,4,Auckland Region,Albany Ward,20-24,0,51,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,All
2015,4,Auckland Region,Albany Ward,20-24,0,48,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Female
2015,4,Auckland Region,Albany Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Albany Ward,20-24,1,48,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,All
2015,4,Auckland Region,Albany Ward,20-24,1,48,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,Female
2015,4,Auckland Region,Albany Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Albert-Eden-Roskill Ward,15-19,0,210,0,0,0,0,0,39,0,0,0,0,0,60,33,24,0,54,45,18,All
2015,4,Auckland Region,Albert-Eden-Roskill Ward,15-19,0,210,0,0,0,0,0,39,0,0,0,0,0,60,33,24,0,57,42,18,Male
2015,4,Auckland Region,Albert-Eden-Roskill Ward,15-19,1,30,0,0,0,0,0,15,0,0,0,0,0,18,12,0,0,18,0,15,All
2015,4,Auckland Region,Albert-Eden-Roskill Ward,15-19,1,30,0,0,0,0,0,15,0,0,0,0,0,18,12,0,0,18,0,12,Male
2015,4,Auckland Region,Albert-Eden-Roskill Ward,20-24,0,48,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,All
2015,4,Auckland Region,Albert-Eden-Roskill Ward,20-24,0,51,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,Female
2015,4,Auckland Region,Albert-Eden-Roskill Ward,20-24,1,48,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,All
2015,4,Auckland Region,Albert-Eden-Roskill Ward,20-24,1,51,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,Female
2015,4,Auckland Region,Franklin Ward,15-19,0,144,0,0,0,0,0,15,0,0,0,0,0,27,12,0,0,24,18,0,All
2015,4,Auckland Region,Franklin Ward,15-19,0,144,0,0,0,0,0,18,0,0,0,0,0,27,12,0,0,24,18,0,Male
2015,4,Auckland Region,Franklin Ward,15-19,1,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,All
2015,4,Auckland Region,Franklin Ward,15-19,1,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,Male
2015,4,Auckland Region,Franklin Ward,20-24,0,60,0,0,0,0,0,0,24,0,12,0,0,42,0,0,0,21,0,12,All
2015,4,Auckland Region,Franklin Ward,20-24,0,57,0,0,0,0,0,0,24,0,15,0,0,42,0,0,0,21,0,15,Female
2015,4,Auckland Region,Franklin Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Franklin Ward,20-24,1,60,0,0,0,0,0,0,24,0,12,0,0,39,0,0,0,21,0,15,All
2015,4,Auckland Region,Franklin Ward,20-24,1,57,0,0,0,0,0,0,21,0,12,0,0,39,0,0,0,21,0,15,Female
2015,4,Auckland Region,Franklin Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Howick Ward,15-19,0,117,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2015,4,Auckland Region,Howick Ward,15-19,0,117,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2015,4,Auckland Region,Howick Ward,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2015,4,Auckland Region,Howick Ward,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Howick Ward,20-24,0,42,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,All
2015,4,Auckland Region,Howick Ward,20-24,0,42,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,Female
2015,4,Auckland Region,Howick Ward,20-24,1,39,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,All
2015,4,Auckland Region,Howick Ward,20-24,1,42,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,Female
2015,4,Auckland Region,Manukau Ward,15-19,0,702,0,0,0,0,0,141,12,0,0,0,0,186,126,111,21,174,156,36,All
2015,4,Auckland Region,Manukau Ward,15-19,0,705,0,0,0,0,0,141,12,0,0,0,0,186,129,111,21,177,153,36,Male
2015,4,Auckland Region,Manukau Ward,15-19,1,90,0,0,0,0,0,42,0,0,0,0,0,57,30,15,15,48,33,27,All
2015,4,Auckland Region,Manukau Ward,15-19,1,90,0,0,0,0,0,42,0,0,0,0,0,57,27,18,15,48,33,24,Male
2015,4,Auckland Region,Manukau Ward,20-24,0,330,12,0,0,0,0,21,81,33,36,0,0,177,0,0,0,87,42,57,All
2015,4,Auckland Region,Manukau Ward,20-24,0,321,12,0,0,0,0,21,75,30,33,0,0,168,0,0,0,84,39,57,Female
2015,4,Auckland Region,Manukau Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Manukau Ward,20-24,1,333,12,0,0,0,0,21,81,33,36,0,0,177,0,0,0,87,42,57,All
2015,4,Auckland Region,Manukau Ward,20-24,1,321,15,0,0,0,0,21,75,30,36,0,0,171,0,0,0,84,39,57,Female
2015,4,Auckland Region,Manukau Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Manurewa-Papakura Ward,15-19,0,780,0,0,0,0,0,144,0,0,0,0,0,198,129,90,54,189,144,81,All
2015,4,Auckland Region,Manurewa-Papakura Ward,15-19,0,780,0,0,0,0,0,144,0,0,0,0,0,198,129,90,51,189,144,81,Male
2015,4,Auckland Region,Manurewa-Papakura Ward,15-19,1,147,0,0,0,0,0,60,0,0,0,0,0,87,48,12,48,81,42,66,All
2015,4,Auckland Region,Manurewa-Papakura Ward,15-19,1,147,0,0,0,0,0,60,0,0,0,0,0,87,48,15,45,81,42,66,Male
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,0,420,21,0,0,0,0,39,99,42,60,0,0,222,0,0,0,102,54,57,All
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,0,408,18,0,0,0,0,33,93,39,57,0,0,213,0,0,0,96,51,57,Female
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,1,420,21,0,0,0,0,39,99,42,60,0,0,222,0,0,0,105,54,57,All
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,1,408,18,0,0,0,0,36,93,39,57,0,0,210,0,0,0,99,51,57,Female
2015,4,Auckland Region,Manurewa-Papakura Ward,20-24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
