year,reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6
2015,Canterbury Region,Waimakariri District,15-19,Male,2013,30,69,0,117,63,204
2015,Canterbury Region,Waimakariri District,20-24,All,2892,51,78,12,30,51,210
2015,Canterbury Region,Waimakariri District,20-24,Female,1362,0,12,6,30,24,69
2015,Canterbury Region,Waimakariri District,20-24,Male,1530,48,63,0,0,27,141
2015,Canterbury Region,Waimate District,00-05,All,519,465,54,15,0,0,0
2015,Canterbury Region,Waimate District,00-05,Female,261,237,24,6,0,0,0
2015,Canterbury Region,Waimate District,00-05,Male,255,228,30,9,0,0,0
2015,Canterbury Region,Waimate District,06-14,All,867,744,120,42,15,0,0
2015,Canterbury Region,Waimate District,06-14,Female,417,357,57,24,6,0,0
2015,Canterbury Region,Waimate District,06-14,Male,450,390,63,21,9,0,0
2015,Canterbury Region,Waimate District,15-19,All,465,9,21,6,27,36,69
2015,Canterbury Region,Waimate District,15-19,Female,213,0,9,6,0,18,30
2015,Canterbury Region,Waimate District,15-19,Male,249,0,12,0,27,21,42
2015,Canterbury Region,Waimate District,20-24,All,366,0,9,0,0,6,24
2015,Canterbury Region,Waimate District,20-24,Female,168,0,0,0,0,0,12
2015,Canterbury Region,Waimate District,20-24,Male,195,0,6,0,0,0,12
2015,Canterbury Region,Waitaki District,00-05,All,99,90,9,0,0,0,0
2015,Canterbury Region,Waitaki District,00-05,Female,48,42,6,0,0,0,0
2015,Canterbury Region,Waitaki District,00-05,Male,48,48,0,0,0,0,0
2015,Canterbury Region,Waitaki District,06-14,All,153,144,9,0,0,0,0
2015,Canterbury Region,Waitaki District,06-14,Female,78,75,0,0,0,0,0
2015,Canterbury Region,Waitaki District,06-14,Male,75,69,0,0,0,0,0
2015,Canterbury Region,Waitaki District,15-19,All,72,0,0,0,0,0,0
2015,Canterbury Region,Waitaki District,15-19,Female,39,0,0,0,0,0,0
2015,Canterbury Region,Waitaki District,15-19,Male,36,0,0,0,0,0,0
2015,Canterbury Region,Waitaki District,20-24,All,51,0,0,0,0,0,0
2015,Canterbury Region,Waitaki District,20-24,Female,24,0,0,0,0,0,0
2015,Canterbury Region,Waitaki District,20-24,Male,27,0,0,0,0,0,0
2015,Gisborne Region,Gisborne District,00-05,All,4278,3180,1098,408,51,0,0
2015,Gisborne Region,Gisborne District,00-05,Female,2094,1551,543,201,27,0,0
2015,Gisborne Region,Gisborne District,00-05,Male,2184,1632,555,207,21,0,0
2015,Gisborne Region,Gisborne District,06-14,All,6765,5088,1677,543,72,0,0
2015,Gisborne Region,Gisborne District,06-14,Female,3219,2430,786,255,36,0,0
2015,Gisborne Region,Gisborne District,06-14,Male,3549,2655,891,288,36,0,0
2015,Gisborne Region,Gisborne District,15-19,All,3426,96,258,132,264,378,780
2015,Gisborne Region,Gisborne District,15-19,Female,1689,39,126,132,0,189,345
2015,Gisborne Region,Gisborne District,15-19,Male,1734,54,135,0,264,186,438
2015,Gisborne Region,Gisborne District,20-24,All,2940,168,156,27,111,75,501
2015,Gisborne Region,Gisborne District,20-24,Female,1413,24,60,18,105,36,213
2015,Gisborne Region,Gisborne District,20-24,Male,1527,147,99,12,6,39,288
2015,Hawke's Bay Region,Central Hawke's Bay District,00-05,All,1065,918,144,42,9,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,00-05,Female,531,465,66,21,0,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,00-05,Male,534,456,75,24,6,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,06-14,All,1623,1350,273,108,12,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,06-14,Female,798,663,135,48,6,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,06-14,Male,828,690,138,60,6,0,0
2015,Hawke's Bay Region,Central Hawke's Bay District,15-19,All,807,9,45,12,45,51,117
2015,Hawke's Bay Region,Central Hawke's Bay District,15-19,Female,393,0,21,15,0,21,45
2015,Hawke's Bay Region,Central Hawke's Bay District,15-19,Male,414,9,27,0,45,30,72
2015,Hawke's Bay Region,Central Hawke's Bay District,20-24,All,579,15,27,0,15,6,57
2015,Hawke's Bay Region,Central Hawke's Bay District,20-24,Female,261,0,9,0,15,0,24
2015,Hawke's Bay Region,Central Hawke's Bay District,20-24,Male,321,15,18,0,0,6,36
2015,Hawke's Bay Region,Hastings District,00-05,All,6570,5217,1350,453,78,0,0
2015,Hawke's Bay Region,Hastings District,00-05,Female,3279,2589,687,219,42,0,0
2015,Hawke's Bay Region,Hastings District,00-05,Male,3291,2628,660,234,39,0,0
2015,Hawke's Bay Region,Hastings District,06-14,All,10389,8382,2010,720,132,0,0
2015,Hawke's Bay Region,Hastings District,06-14,Female,5127,4125,1002,363,57,0,0
2015,Hawke's Bay Region,Hastings District,06-14,Male,5262,4254,1008,357,75,0,0
2015,Hawke's Bay Region,Hastings District,15-19,All,5655,102,294,144,384,519,1011
2015,Hawke's Bay Region,Hastings District,15-19,Female,2769,42,129,144,0,258,429
2015,Hawke's Bay Region,Hastings District,15-19,Male,2886,60,165,0,384,261,582
2015,Hawke's Bay Region,Hastings District,20-24,All,4224,183,180,39,123,90,570
2015,Hawke's Bay Region,Hastings District,20-24,Female,2061,21,69,24,123,39,243
2015,Hawke's Bay Region,Hastings District,20-24,Male,2166,162,108,15,0,51,327
2015,Hawke's Bay Region,Napier City,00-05,All,4659,3666,993,333,42,0,0
2015,Hawke's Bay Region,Napier City,00-05,Female,2334,1848,486,165,18,0,0
2015,Hawke's Bay Region,Napier City,00-05,Male,2322,1815,507,168,24,0,0
2015,Hawke's Bay Region,Napier City,06-14,All,7218,5823,1392,519,105,0,0
2015,Hawke's Bay Region,Napier City,06-14,Female,3579,2874,708,243,57,0,0
2015,Hawke's Bay Region,Napier City,06-14,Male,3636,2952,687,270,48,0,0
2015,Hawke's Bay Region,Napier City,15-19,All,4059,114,246,102,240,372,729
2015,Hawke's Bay Region,Napier City,15-19,Female,2016,30,111,102,0,186,312
2015,Hawke's Bay Region,Napier City,15-19,Male,2046,87,135,0,240,186,417
2015,Hawke's Bay Region,Napier City,20-24,All,3561,147,192,39,105,96,525
2015,Hawke's Bay Region,Napier City,20-24,Female,1740,24,66,21,105,42,222
2015,Hawke's Bay Region,Napier City,20-24,Male,1824,123,126,18,0,54,303
2015,Hawke's Bay Region,Rangitikei District,20-24,All,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Rangitikei District,20-24,Male,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,00-05,All,9,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,00-05,Female,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,00-05,Male,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,06-14,All,15,9,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,06-14,Female,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,06-14,Male,6,6,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,15-19,All,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,15-19,Female,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,15-19,Male,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,20-24,All,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,20-24,Female,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Taupo District,20-24,Male,0,0,0,0,0,0,0
2015,Hawke's Bay Region,Wairoa District,00-05,All,717,507,210,75,9,0,0
2015,Hawke's Bay Region,Wairoa District,00-05,Female,324,234,90,30,9,0,0
2015,Hawke's Bay Region,Wairoa District,00-05,Male,390,273,120,45,0,0,0
2015,Hawke's Bay Region,Wairoa District,06-14,All,1140,804,333,81,9,0,0
2015,Hawke's Bay Region,Wairoa District,06-14,Female,573,396,177,42,0,0,0
2015,Hawke's Bay Region,Wairoa District,06-14,Male,567,408,159,42,0,0,0
2015,Hawke's Bay Region,Wairoa District,15-19,All,567,21,51,24,69,66,162
2015,Hawke's Bay Region,Wairoa District,15-19,Female,270,0,21,24,0,36,60
2015,Hawke's Bay Region,Wairoa District,15-19,Male,297,15,30,0,69,33,102
2015,Hawke's Bay Region,Wairoa District,20-24,All,495,36,33,0,18,6,93
2015,Hawke's Bay Region,Wairoa District,20-24,Female,240,0,15,0,18,0,33
2015,Hawke's Bay Region,Wairoa District,20-24,Male,258,33,21,0,0,6,57
2015,Manawatu-Wanganui Region,Horowhenua District,00-05,All,2175,1620,558,204,39,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,00-05,Female,1068,801,267,102,18,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,00-05,Male,1107,819,288,102,24,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,06-14,All,3690,2778,912,324,63,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,06-14,Female,1827,1383,441,150,27,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,06-14,Male,1863,1395,468,174,36,0,0
2015,Manawatu-Wanganui Region,Horowhenua District,15-19,All,2073,66,132,57,159,201,426
2015,Manawatu-Wanganui Region,Horowhenua District,15-19,Female,1005,21,57,57,0,93,162
2015,Manawatu-Wanganui Region,Horowhenua District,15-19,Male,1068,45,72,0,159,105,267
2015,Manawatu-Wanganui Region,Horowhenua District,20-24,All,1641,60,87,21,45,48,240
2015,Manawatu-Wanganui Region,Horowhenua District,20-24,Female,786,9,27,9,45,21,96
2015,Manawatu-Wanganui Region,Horowhenua District,20-24,Male,855,54,60,12,0,27,141
2015,Manawatu-Wanganui Region,Manawatu District,00-05,All,2304,2010,294,102,9,0,0
2015,Manawatu-Wanganui Region,Manawatu District,00-05,Female,1143,993,150,60,0,0,0
2015,Manawatu-Wanganui Region,Manawatu District,00-05,Male,1158,1017,144,42,6,0,0
2015,Manawatu-Wanganui Region,Manawatu District,06-14,All,3747,3225,522,159,30,0,0
2015,Manawatu-Wanganui Region,Manawatu District,06-14,Female,1791,1527,261,84,18,0,0
2015,Manawatu-Wanganui Region,Manawatu District,06-14,Male,1956,1698,258,78,15,0,0
2015,Manawatu-Wanganui Region,Manawatu District,15-19,All,1968,57,75,33,93,120,267
2015,Manawatu-Wanganui Region,Manawatu District,15-19,Female,948,18,30,30,0,54,102
2015,Manawatu-Wanganui Region,Manawatu District,15-19,Male,1020,42,45,0,93,63,165
2015,Manawatu-Wanganui Region,Manawatu District,20-24,All,1539,27,36,12,27,30,120
2015,Manawatu-Wanganui Region,Manawatu District,20-24,Female,729,0,12,6,27,12,57
2015,Manawatu-Wanganui Region,Manawatu District,20-24,Male,810,21,24,0,0,18,63
2015,Manawatu-Wanganui Region,Palmerston North City,00-05,All,6597,5736,861,315,45,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,00-05,Female,3183,2754,429,159,27,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,00-05,Male,3414,2982,432,156,18,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,06-14,All,9675,8280,1395,486,81,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,06-14,Female,4659,4002,654,234,42,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,06-14,Male,5016,4278,738,258,42,0,0
2015,Manawatu-Wanganui Region,Palmerston North City,15-19,All,5613,144,240,114,279,417,843
2015,Manawatu-Wanganui Region,Palmerston North City,15-19,Female,2820,51,114,114,0,219,366
2015,Manawatu-Wanganui Region,Palmerston North City,15-19,Male,2793,90,123,0,276,201,471
2015,Manawatu-Wanganui Region,Palmerston North City,20-24,All,7077,135,132,36,81,141,483
2015,Manawatu-Wanganui Region,Palmerston North City,20-24,Female,3558,24,45,18,78,54,192
2015,Manawatu-Wanganui Region,Palmerston North City,20-24,Male,3516,111,90,18,0,87,291
2015,Manawatu-Wanganui Region,Rangitikei District,00-05,All,1248,1059,189,63,6,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,00-05,Female,606,507,99,33,0,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,00-05,Male,642,552,90,30,0,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,06-14,All,1767,1485,282,90,0,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,06-14,Female,861,720,141,54,0,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,06-14,Male,906,768,141,36,0,0,0
2015,Manawatu-Wanganui Region,Rangitikei District,15-19,All,948,21,45,21,54,63,144
2015,Manawatu-Wanganui Region,Rangitikei District,15-19,Female,480,0,27,21,0,39,69
2015,Manawatu-Wanganui Region,Rangitikei District,15-19,Male,471,15,18,0,54,24,75
2015,Manawatu-Wanganui Region,Rangitikei District,20-24,All,831,27,30,6,12,15,87
2015,Manawatu-Wanganui Region,Rangitikei District,20-24,Female,396,0,0,0,12,6,30
2015,Manawatu-Wanganui Region,Rangitikei District,20-24,Male,435,24,27,0,0,6,57
2015,Manawatu-Wanganui Region,Ruapehu District,00-05,All,1110,876,234,75,12,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,00-05,Female,519,414,105,27,6,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,00-05,Male,591,462,126,48,6,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,06-14,All,1569,1158,411,156,30,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,06-14,Female,771,588,183,72,18,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,06-14,Male,798,567,228,84,12,0,0
2015,Manawatu-Wanganui Region,Ruapehu District,15-19,All,795,30,69,27,90,117,219
2015,Manawatu-Wanganui Region,Ruapehu District,15-19,Female,357,6,24,27,0,45,72
2015,Manawatu-Wanganui Region,Ruapehu District,15-19,Male,435,24,45,0,90,72,147
2015,Manawatu-Wanganui Region,Ruapehu District,20-24,All,744,30,33,0,21,18,99
2015,Manawatu-Wanganui Region,Ruapehu District,20-24,Female,363,0,15,0,21,0,42
2015,Manawatu-Wanganui Region,Ruapehu District,20-24,Male,381,27,18,0,0,12,57
2015,Manawatu-Wanganui Region,Stratford District,00-05,All,12,12,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,00-05,Female,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,00-05,Male,9,9,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,06-14,All,21,15,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,06-14,Female,9,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,06-14,Male,9,12,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,15-19,All,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,15-19,Male,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,20-24,All,9,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,20-24,Female,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Stratford District,20-24,Male,6,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Tararua District,00-05,All,1422,1182,243,81,12,0,0
2015,Manawatu-Wanganui Region,Tararua District,00-05,Female,708,600,108,27,6,0,0
2015,Manawatu-Wanganui Region,Tararua District,00-05,Male,714,582,135,51,0,0,0
2015,Manawatu-Wanganui Region,Tararua District,06-14,All,2319,1893,426,159,30,0,0
2015,Manawatu-Wanganui Region,Tararua District,06-14,Female,1155,933,222,87,12,0,0
2015,Manawatu-Wanganui Region,Tararua District,06-14,Male,1164,960,204,75,18,0,0
2015,Manawatu-Wanganui Region,Tararua District,15-19,All,1158,48,45,18,66,102,201
2015,Manawatu-Wanganui Region,Tararua District,15-19,Female,546,12,18,21,0,48,81
2015,Manawatu-Wanganui Region,Tararua District,15-19,Male,612,33,27,0,69,54,123
2015,Manawatu-Wanganui Region,Tararua District,20-24,All,975,27,45,12,21,24,117
2015,Manawatu-Wanganui Region,Tararua District,20-24,Female,471,0,9,6,21,12,48
2015,Manawatu-Wanganui Region,Tararua District,20-24,Male,504,27,30,9,0,9,69
2015,Manawatu-Wanganui Region,Waitomo District,00-05,All,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,00-05,Female,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,00-05,Male,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,06-14,All,12,9,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,06-14,Female,6,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,06-14,Male,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,15-19,All,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,15-19,Female,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,15-19,Male,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,20-24,All,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Waitomo District,20-24,Male,0,0,0,0,0,0,0
2015,Manawatu-Wanganui Region,Whanganui District,00-05,All,3126,2307,819,276,54,0,0
2015,Manawatu-Wanganui Region,Whanganui District,00-05,Female,1554,1164,393,123,27,0,0
2015,Manawatu-Wanganui Region,Whanganui District,00-05,Male,1569,1143,429,153,30,0,0
2015,Manawatu-Wanganui Region,Whanganui District,06-14,All,5127,3909,1218,414,60,0,0
2015,Manawatu-Wanganui Region,Whanganui District,06-14,Female,2544,1938,606,204,33,0,0
2015,Manawatu-Wanganui Region,Whanganui District,06-14,Male,2583,1971,612,207,27,0,0
2015,Manawatu-Wanganui Region,Whanganui District,15-19,All,2925,72,180,99,261,357,669
2015,Manawatu-Wanganui Region,Whanganui District,15-19,Female,1383,27,66,99,0,171,270
2015,Manawatu-Wanganui Region,Whanganui District,15-19,Male,1542,48,111,0,258,186,399
2015,Manawatu-Wanganui Region,Whanganui District,20-24,All,2391,126,123,27,102,66,399
2015,Manawatu-Wanganui Region,Whanganui District,20-24,Female,1137,18,51,12,99,27,174
2015,Manawatu-Wanganui Region,Whanganui District,20-24,Male,1257,108,72,15,0,39,225
2015,Marlborough Region,Marlborough District,00-05,All,3054,2670,381,132,24,0,0
2015,Marlborough Region,Marlborough District,00-05,Female,1527,1344,183,66,9,0,0
2015,Marlborough Region,Marlborough District,00-05,Male,1527,1326,198,66,12,0,0
2015,Marlborough Region,Marlborough District,06-14,All,4755,4146,606,210,21,0,0
2015,Marlborough Region,Marlborough District,06-14,Female,2289,2010,276,90,9,0,0
2015,Marlborough Region,Marlborough District,06-14,Male,2469,2136,333,120,12,0,0
2015,Marlborough Region,Marlborough District,15-19,All,2466,60,138,24,111,156,345
2015,Marlborough Region,Marlborough District,15-19,Female,1164,18,63,27,0,69,135
2015,Marlborough Region,Marlborough District,15-19,Male,1302,42,75,0,111,87,210
2015,Marlborough Region,Marlborough District,20-24,All,2082,66,117,15,36,45,264
2015,Marlborough Region,Marlborough District,20-24,Female,942,9,33,9,36,12,87
2015,Marlborough Region,Marlborough District,20-24,Male,1143,57,84,6,0,33,177
2015,Nelson Region,Nelson City,00-05,All,3336,2880,453,189,39,0,0
2015,Nelson Region,Nelson City,00-05,Female,1614,1410,204,99,24,0,0
2015,Nelson Region,Nelson City,00-05,Male,1719,1470,249,93,15,0,0
2015,Nelson Region,Nelson City,06-14,All,5370,4668,702,270,48,0,0
2015,Nelson Region,Nelson City,06-14,Female,2646,2292,354,138,21,0,0
2015,Nelson Region,Nelson City,06-14,Male,2724,2376,348,129,27,0,0
2015,Nelson Region,Nelson City,15-19,All,3117,69,177,54,153,225,474
2015,Nelson Region,Nelson City,15-19,Female,1533,21,87,54,0,111,201
2015,Nelson Region,Nelson City,15-19,Male,1581,48,90,0,153,114,273
2015,Nelson Region,Nelson City,20-24,All,2631,105,135,24,45,51,336
2015,Nelson Region,Nelson City,20-24,Female,1230,15,51,12,42,24,126
2015,Nelson Region,Nelson City,20-24,Male,1401,93,84,12,0,27,210
2015,Northland Region,Far North District,00-05,All,5043,3516,1527,489,75,0,0
2015,Northland Region,Far North District,00-05,Female,2430,1686,744,228,30,0,0
2015,Northland Region,Far North District,00-05,Male,2613,1830,783,261,45,0,0
2015,Northland Region,Far North District,06-14,All,8169,5736,2433,837,132,0,0
2015,Northland Region,Far North District,06-14,Female,3942,2781,1161,390,60,0,0
2015,Northland Region,Far North District,06-14,Male,4227,2958,1272,444,72,0,0
2015,Northland Region,Far North District,15-19,All,4035,99,321,123,429,558,1059
2015,Northland Region,Far North District,15-19,Female,1959,24,144,123,0,261,411
2015,Northland Region,Far North District,15-19,Male,2079,75,177,0,432,300,648
2015,Northland Region,Far North District,20-24,All,2997,186,204,42,144,45,570
2015,Northland Region,Far North District,20-24,Female,1440,24,72,21,138,15,234
2015,Northland Region,Far North District,20-24,Male,1560,162,135,24,9,30,336
2015,Northland Region,Kaipara District,00-05,All,1455,1143,315,114,9,0,0
2015,Northland Region,Kaipara District,00-05,Female,714,570,144,51,0,0,0
2015,Northland Region,Kaipara District,00-05,Male,741,573,168,66,9,0,0
2015,Northland Region,Kaipara District,06-14,All,2421,1872,546,177,15,0,0
2015,Northland Region,Kaipara District,06-14,Female,1173,909,267,81,6,0,0
2015,Northland Region,Kaipara District,06-14,Male,1245,969,279,96,9,0,0
2015,Northland Region,Kaipara District,15-19,All,1242,27,102,36,96,129,264
2015,Northland Region,Kaipara District,15-19,Female,597,9,48,36,0,75,117
2015,Northland Region,Kaipara District,15-19,Male,645,18,54,0,96,54,147
2015,Northland Region,Kaipara District,20-24,All,966,48,45,6,21,18,132
2015,Northland Region,Kaipara District,20-24,Female,420,0,12,0,21,0,39
2015,Northland Region,Kaipara District,20-24,Male,543,45,30,0,0,15,93
2015,Northland Region,Whangarei District,00-05,All,7011,5349,1659,651,117,0,0
2015,Northland Region,Whangarei District,00-05,Female,3405,2619,789,306,54,0,0
2015,Northland Region,Whangarei District,00-05,Male,3603,2730,873,345,63,0,0
2015,Northland Region,Whangarei District,06-14,All,10782,8361,2424,888,171,0,0
2015,Northland Region,Whangarei District,06-14,Female,5319,4122,1197,441,90,0,0
2015,Northland Region,Whangarei District,06-14,Male,5463,4236,1227,447,78,0,0
2015,Northland Region,Whangarei District,15-19,All,5550,108,429,147,414,582,1155
2015,Northland Region,Whangarei District,15-19,Female,2712,33,174,147,0,294,462
2015,Northland Region,Whangarei District,15-19,Male,2838,75,255,0,414,294,693
2015,Northland Region,Whangarei District,20-24,All,4761,243,231,48,177,93,723
2015,Northland Region,Whangarei District,20-24,Female,2271,42,78,30,174,42,315
2015,Northland Region,Whangarei District,20-24,Male,2490,204,150,18,0,51,405
2015,Otago Region,Central Otago District,00-05,All,1236,1167,69,21,0,0,0
2015,Otago Region,Central Otago District,00-05,Female,582,537,45,15,0,0,0
2015,Otago Region,Central Otago District,00-05,Male,651,630,24,9,0,0,0
2015,Otago Region,Central Otago District,06-14,All,2004,1881,123,42,0,0,0
2015,Otago Region,Central Otago District,06-14,Female,963,903,60,27,0,0,0
2015,Otago Region,Central Otago District,06-14,Male,1041,981,63,18,0,0,0
2015,Otago Region,Central Otago District,15-19,All,996,15,39,12,45,39,108
2015,Otago Region,Central Otago District,15-19,Female,468,6,18,12,0,18,36
2015,Otago Region,Central Otago District,15-19,Male,525,9,21,0,45,24,72
2015,Otago Region,Central Otago District,20-24,All,738,24,30,0,9,6,69
2015,Otago Region,Central Otago District,20-24,Female,333,0,9,0,12,0,24
2015,Otago Region,Central Otago District,20-24,Male,408,21,18,0,0,0,48
2015,Otago Region,Clutha District,00-05,All,1242,1110,129,42,0,0,0
2015,Otago Region,Clutha District,00-05,Female,606,546,60,18,0,0,0
2015,Otago Region,Clutha District,00-05,Male,633,564,69,24,0,0,0
2015,Otago Region,Clutha District,06-14,All,2073,1827,246,69,15,0,0
2015,Otago Region,Clutha District,06-14,Female,969,861,111,33,6,0,0
2015,Otago Region,Clutha District,06-14,Male,1104,969,135,36,6,0,0
2015,Otago Region,Clutha District,15-19,All,1134,18,63,9,66,57,165
2015,Otago Region,Clutha District,15-19,Female,561,0,27,9,0,27,60
2015,Otago Region,Clutha District,15-19,Male,570,12,33,0,63,30,105
2015,Otago Region,Clutha District,20-24,All,942,39,39,0,18,9,99
2015,Otago Region,Clutha District,20-24,Female,414,9,12,0,18,0,36
2015,Otago Region,Clutha District,20-24,Male,528,30,30,0,0,6,66
2015,Otago Region,Dunedin City,00-05,All,7344,6462,882,318,45,0,0
2015,Otago Region,Dunedin City,00-05,Female,3612,3186,423,162,24,0,0
2015,Otago Region,Dunedin City,00-05,Male,3735,3276,456,156,21,0,0
2015,Otago Region,Dunedin City,06-14,All,11550,10164,1386,480,87,0,0
2015,Otago Region,Dunedin City,06-14,Female,5535,4890,648,213,39,0,0
2015,Otago Region,Dunedin City,06-14,Male,6015,5277,741,267,48,0,0
2015,Otago Region,Dunedin City,15-19,All,8475,195,387,102,282,414,957
2015,Otago Region,Dunedin City,15-19,Female,4194,75,198,102,0,198,414
2015,Otago Region,Dunedin City,15-19,Male,4281,120,189,0,282,216,543
2015,Otago Region,Dunedin City,20-24,All,12279,225,213,72,105,156,705
2015,Otago Region,Dunedin City,20-24,Female,6123,21,78,33,105,57,258
2015,Otago Region,Dunedin City,20-24,Male,6159,204,135,36,0,99,447
2015,Otago Region,Queenstown-Lakes District,00-05,All,2358,2322,33,6,0,0,0
2015,Otago Region,Queenstown-Lakes District,00-05,Female,1125,1110,15,0,0,0,0
2015,Otago Region,Queenstown-Lakes District,00-05,Male,1233,1215,18,0,0,0,0
2015,Otago Region,Queenstown-Lakes District,06-14,All,3201,3129,69,12,0,0,0
2015,Otago Region,Queenstown-Lakes District,06-14,Female,1587,1548,39,6,0,0,0
2015,Otago Region,Queenstown-Lakes District,06-14,Male,1611,1581,30,0,0,0,0
2015,Otago Region,Queenstown-Lakes District,15-19,All,1359,9,33,0,21,21,69
2015,Otago Region,Queenstown-Lakes District,15-19,Female,687,0,12,0,0,9,24
2015,Otago Region,Queenstown-Lakes District,15-19,Male,672,0,21,0,21,12,45
2015,Otago Region,Queenstown-Lakes District,20-24,All,1494,15,21,0,0,6,45
2015,Otago Region,Queenstown-Lakes District,20-24,Female,684,0,0,0,0,0,12
2015,Otago Region,Queenstown-Lakes District,20-24,Male,810,15,18,0,0,0,33
2015,Otago Region,Waitaki District,00-05,All,1398,1215,180,63,12,0,0
2015,Otago Region,Waitaki District,00-05,Female,690,585,108,36,6,0,0
2015,Otago Region,Waitaki District,00-05,Male,702,630,75,27,0,0,0
2015,Otago Region,Waitaki District,06-14,All,2184,1899,285,93,15,0,0
2015,Otago Region,Waitaki District,06-14,Female,1083,945,138,42,9,0,0
2015,Otago Region,Waitaki District,06-14,Male,1101,954,147,51,0,0,0
2015,Otago Region,Waitaki District,15-19,All,1212,21,75,12,66,81,180
2015,Otago Region,Waitaki District,15-19,Female,588,0,39,15,0,42,78
2015,Otago Region,Waitaki District,15-19,Male,621,18,33,0,66,39,102
2015,Otago Region,Waitaki District,20-24,All,906,33,42,9,12,18,105
2015,Otago Region,Waitaki District,20-24,Female,417,0,12,0,12,6,36
2015,Otago Region,Waitaki District,20-24,Male,492,30,30,0,0,9,69
2015,Southland Region,Gore District,00-05,All,906,786,117,42,6,0,0
2015,Southland Region,Gore District,00-05,Female,432,375,57,15,0,0,0
2015,Southland Region,Gore District,00-05,Male,471,408,63,24,0,0,0
2015,Southland Region,Gore District,06-14,All,1470,1227,243,87,18,0,0
2015,Southland Region,Gore District,06-14,Female,693,579,114,45,9,0,0
2015,Southland Region,Gore District,06-14,Male,774,648,126,39,9,0,0
2015,Southland Region,Gore District,15-19,All,801,18,36,24,51,54,132
2015,Southland Region,Gore District,15-19,Female,399,6,21,21,0,27,60
